content,title,url 
本报讯(记者 温婧)昨天，三星(中国)半导体有限公司在西安举行存储芯片二期项目开工奠基仪式。这是继2012年三星在西安投资100亿美元建立电子存储芯片项目后再次追加投资。据悉，此次投资额为70亿美,三星半导体西安再投资建新厂 投资70亿美元,http://www.chinanews.com/it/2018/03-29/8478879.shtml
日前，哈罗单车在北京的“全国免押战略”发布会上宣布，在行业率先开启全国范围的芝麻信用免押金，芝麻信用分值650以上的用户，通过支付宝“扫一扫”车身二维码，选择授权芝麻信用，就可以在全国免押金骑行哈,河南免押金骑哈罗 破解共享单车“退押金”难题,http://www.chinanews.com/it/2018/03-29/8478756.shtml
近日，大唐网络依托“中国云”打造的“遥控云”集中式移动电竞遥控中心正式落户山西省阳泉市。同时，全球日活跃度最高的游戏之一“我的汤姆猫”正式签约入驻，并在一周内投入运营。　　“遥控云”集中式移动电,大唐网络首个“遥控云”集中式移动电竞遥控中心落户阳泉,http://www.chinanews.com/it/2018/03-29/8479190.shtml
3月25日，由造就主办、WiFi万能钥匙等赞助的大数据系列峰会之“这个世界，一切皆可计算”活动在上海举行。来自WiFi万能钥匙、矩阵元、携程等知名互联网公司的数据专家在大会上发表演讲，共同探讨如何,大数据峰会：从巨量数据中挖掘价值读懂未来,http://www.chinanews.com/it/2018/03-26/8476503.shtml
3月29日电 由TesterHome社区主办的第四届•中国移动互联网测试开发大会(Mobile Testing Summit China，简称MTSC)，将于2018 年7月13日至14日在北京,第四届中国移动互联网测试开发大会将在北京召开,http://www.chinanews.com/it/2018/03-29/8479070.shtml
3月28日电 从P系列诞生的一刻起，华为就致力于让消费者体会到：即使是轻薄、时尚的手机也能拥有专业的摄影体验。这一次HUAWEI P20系列的推出让梦想成为了现实。HUAWEI P20 PRO首,华为P20/P20 Pro发布：科技遇见美学 重新定义智慧摄影,http://www.chinanews.com/it/2018/03-28/8478038.shtml
王蔚　　未来世界，如果老公成天和机器人劈情操，怎么办？未来世界，智能保姆也“学坏”了，随意打骂老人孩子，怎么办？未来世界，无人驾驶交通工具肇事了，责任怎么认定？然而，这并非“未来世界”。昨天,“它”能有法律权利吗？未雨绸缪为人工智能把关,http://www.chinanews.com/it/2018/03-29/8479197.shtml
北京3月28日电 (记者 刘育英)中国三大电信运营商2017年业绩报告28日全部披露完毕。2017年，三大电信运营商净利润1333亿元(人民币，下同)左右，平均日净利润约3.65亿元。　　中国,中国三大运营商2017年日赚3.65亿元,http://www.chinanews.com/it/2018/03-28/8478349.shtml
浪潮在GTC 2018上宣布其领先的AI服务器AGX-2将支持NVIDIA最新的Volta架构，配置32GB内存的NVIDIAa Teslaa V100 GPU加速器，其内存容量比现有产品实现了翻,AI服务器升级 配置最新NVIDIA GPU容量翻倍,http://www.chinanews.com/it/2018/03-29/8479207.shtml
□本报记者 倪伟　　28日，华尔街投行高盛集团分析师发表最新研究报告表示，已将iPhone第一季度销量预期下调了170万部至5300万部；同时将iPhone第二季度销量预期下调320万部至403,高盛下调iPhone前两季度销量预期,http://www.chinanews.com/it/2018/03-30/8480080.shtml
3月24-25日以“新时代：数字中国与未来世界”为主题的2018中国(深圳)IT领袖峰会在深圳拉开帷幕，来自各地的IT精英们齐聚鹏城，开启一场行业饕餮盛宴。作为微信小程序服务行业的领导者，酷客多小,酷客多小程序受邀参加2018中国(深圳)IT领袖峰会,http://www.chinanews.com/it/2018/03-28/8478228.shtml
3月29日，WiFi万能钥匙就央视《经济半小时》栏目报道发表回应。央视节目报道称，WiFi万能钥匙等软件借用消费者的手机，窥探这部手机周边和经过地点所有的WiFi信息，获取各类WiFi的密码信息。,WiFi万能钥匙：不提供密码查看功能,http://www.chinanews.com/it/2018/03-30/8480036.shtml
北京3月30日电 (记者 刘育英)2017年华为收入6036亿元(人民币，下同)，其中用于研发的投入高达897亿元，占总收入比重达到14.9%。　　华为公司30日发布2017年业绩：实现全球销,华为2017年收入6036亿元 近十年研发投入3940亿,http://www.chinanews.com/it/2018/03-30/8480052.shtml
美国东部时间3月28日，哔哩哔哩(简称“B站”)在纳斯达克上市，交易代码为“BILI”。B站每股发行价为11.50美元，共发行4200万股ADS，融资额4.83亿美元。开盘后B站即破发，开盘,B站上市破发 绕不开的版权困扰,http://www.chinanews.com/it/2018/03-30/8479884.shtml
客户端北京4月3日电(记者 吴涛)3日，中国联通称，在4月1日雄安新区成立一周年前夕，基本完成雄安国家级互联网骨干直连节点建设，城域网核心设备一跳直连北京；2018年还将在雄安规划大量5G基站。,中国联通：2018年将在雄安规划5G基站100站左右,http://www.chinanews.com/it/2018/04-03/8482712.shtml
北京4月2日电(记者 吴涛)大家常说，互联网上半场已结束，进入到下半场，这究竟是什么意思呢？　　2日，在寻找中国创客第四季启动峰会上，中国创客导师，新浪董事长兼CEO曹国伟称，这个带有分水岭意,曹国伟劝诫互联网创业者：不要再想做平台型公司,http://www.chinanews.com/it/2018/04-02/8482065.shtml
新华网北京4月3日电 近日，由中国知识产权杂志主办的“手机流量劫持不正当竞争研讨会”在北京举行。来自理论研究、司法审判、监管部门的一线业务专家及企业、律所的实操者，围绕手机流量劫持问题中的司法保护,手机流量劫持不正当竞争研讨会召开,http://www.chinanews.com/it/2018/04-03/8482734.shtml
日前，在中国质量检验协会举办的2018年度全国企业产品和服务质量评比活动中，零微科技凭借过硬的产品品质和优质的服务，荣获“全国产品和服务质量诚信示范企业”大奖，这不仅体现出国家权威机构以及广,获国家权威机构褒奖 零微科技引领行业品质升级,http://www.chinanews.com/it/2018/04-03/8482717.shtml
4月3日电   伴随着全球互联网的普及，互联网安全威胁持续增长。当前的网络安全已不仅仅是网络本身的安全，更是国家安全、社会安全、基础设施安全、城市安全、人身安全等更广泛意义上的安全。可以说，全球,大安全时代悄然来临 360提交首张亮丽“成绩单”,http://www.chinanews.com/it/2018/04-03/8482835.shtml
3月30日电 3月27日，华为P20系列手机在巴黎发布。P20和P20 Pro的DxOMark分数双双登顶不稀奇，但是P20 Pro DxOMark分数超出了前代冠军10分，所以P20系列到底突,未来已来，华为P20系列开启手机影像革命性时代,http://www.chinanews.com/it/2018/03-30/8480256.shtml
北京4月3日电 从红旗软件获悉，截至2017年底，红旗Linux在金融自助终端设备的应用超过70000台，打破了相关领域国外产品的垄断。　　中国联网金融自助终端设备每年持续增长，由于金融自助终,红旗Linux金融自助终端应用超7万台 打破国外产品垄断,http://www.chinanews.com/it/2018/04-03/8482908.shtml
北京4月4日电 (记者 张素)记者4日从新成立的中国软件行业协会智能应用服务分会获悉，2018年分会将重点进行四部分工作：平台搭建，标准建设，行业评价，打造智能应用的生态系统。　　中国软件行业,中国软件行业协会智能应用服务分会在北京成立,http://www.chinanews.com/it/2018/04-04/8483878.shtml
4月2日，暴风TV在北京召开了“玫瑰风暴2王者归来”暴风AI电视媒体沟通会，正式发布40吋暴风AI电视4(40X)，定价仅为999元，腰斩同尺寸电视行业均价，以更好的产品定义2018年中国电视行业,电视也玩千元机 40吋互联网电视售价999元,http://www.chinanews.com/it/2018/04-04/8483605.shtml
长沙4月3日电 (王昊昊)当10名资深医生在努力对人类染色体影像进行分析处理时，“AI新手”已将处理结果完整准确呈现在银幕上。　　为期3天的2018互联网岳麓峰会正在湖南长沙举行。全球首次人类,人机大战在医疗领域上演 “AI新手”完胜“资深大脑”,http://www.chinanews.com/it/2018/04-03/8483007.shtml
上海3月28日电 (记者 许婧)“上海大学人工智能理论、技术、平台与应用交流合作论坛”暨《秩序的重构——人工智能与人类社会》新书首发式28日在上海大学举行。　　上海大学出版社社长戴骏豪与Spr,中外学者在上海分享人工智能最新研究成果,http://www.chinanews.com/it/2018/03-28/8478397.shtml
重庆4月3日电 (记者 刘贤)作为全球重要的笔记本电脑生产基地，重庆西永微电子产业园区创造了“全球每5台笔记本电脑就有1台西永造”的业绩。3日，西永微电子产业园区开发有限公司副总经理蒋显铭向媒体,重庆西永智能终端产业从“一枝独秀”变“产业森林”,http://www.chinanews.com/it/2018/04-03/8482984.shtml
长沙4月3日电(刘着之 付敬懿)4月3日，2018互联网岳麓峰会投融资路演专场在长沙举行。清科集团创始人、董事长倪正东等知名投资机构合伙人和创业者等500余人汇聚一堂，探讨互联网浪潮下的创业投资,知名投资机构携手长沙打通中南地区企业融资渠道,http://www.chinanews.com/it/2018/04-03/8482846.shtml
北京4月4日电 (记者 张素)全球知名企业戴尔4日在北京宣布推出一系列新产品。戴尔全球资深副总裁及总经理王利军表示，他们将持续开发注重性能和智能设计的设备，在PC上提供优异的沉浸式内容观看体验。,戴尔在京发布新品 持续开发注重性能和智能设计的设备,http://www.chinanews.com/it/2018/04-04/8483942.shtml
杭州4月4日电(赵小燕)浙江大学与阿里云3日在杭州正式联合发起面向教育信息化领域的“智云实验室”。该实验室将通过建立创新体制机制，实现政产学研用一体化，开展基于大数据、云计算技术、人工智能、移动,浙大与阿里云联合发起成立“智云实验室”,http://www.chinanews.com/it/2018/04-04/8483935.shtml
日前，2018年世界移动通信大会在西班牙巴塞罗那开幕，国外参会者在中国手机品牌小米的展台前参观体验。人民视觉　　今年的政府工作报告要求推动集成电路产业发展。俗称“芯片”行业的集成电路产业，其重要,国产手机何时不再“芯痛” 5G被认为将是赶超关键,http://www.chinanews.com/it/2018/03-23/8474392.shtml
3月22日电 21日，魅族科技(MEIZU)正式发布魅蓝E3。全系标配6GB运行内存、高通骁龙636移动平台、2.5倍光学无损变焦双摄，加上20W快充，辅以Superm Back交互。魅蓝E3上,变焦双摄+高通八核 1799元起魅蓝E3正式发布,http://www.chinanews.com/it/2018/03-22/8473395.shtml
3月22日电 3月21日，掌趣科技公告，“掌趣科技-华泰资管掌趣科技共赢1号定向资产管理计划”已通过大宗交易方式累计买入公司股票5515万股，占公司总股本的2%，成交金额合计3.21亿元，成交均,掌趣科技：员工持股顺利实施 管理步入快车道,http://www.chinanews.com/it/2018/03-22/8473399.shtml
3月23日电  2017年中国手机用户已突破11亿的体量，智能手机亦成为主流的选择。随着手机像素的不断提高，拍照逐渐变成日常高频使用功能，然而拍照一时爽，要找时却看花双眼，智能检索功能日益重要。,VIVO搭载百度视觉技术 智能手机AI再升级,http://www.chinanews.com/it/2018/03-23/8474376.shtml
据外媒报道，面对美国和欧盟对脸书公司(Facebook)滥用用户数据的调查，脸书公司首席执行官扎克伯格在沉默数天后首度公开作出回应。　　扎克伯格承诺，对外部公司处置该公司用户数据一事进行深入调查,脸书深陷“数据门” 扎克伯格首度回应,http://www.chinanews.com/it/2018/03-23/8474602.shtml
3月22日电  2018年3月16日，三星全新的旗舰手机Galaxy S9|S9+正式在中国市场开启首销。三星Galaxy S9 64GB版本及64GB 4G+版本建议零售价为5799元，128,手机摄影由此不同 三星Galaxy S9|S9+首销正式开启,http://www.chinanews.com/it/2018/03-22/8473691.shtml
3月22日电  3月21日，猎豹移动(NYSE: CMCM)联合旗下人工智能公司猎户星空在北京水立方举行“猎豹3.21机器人之夜”发布会，发布自主研发的猎户机器人平台Orion OS，并推出五款,猎豹移动发布五款机器人产品 具备完整技术链,http://www.chinanews.com/it/2018/03-22/8473486.shtml
对于华为、小米等厂商来说，对小程序必须防患于未然，通过应用商店做“轻”，增强用户黏性；对于企业，有了快应用，也可多一个重要的流量入口。　　据媒体报道，3月20日，小米、中兴、华为等十大手机厂商共,评论：十大厂商推统一快应用能对抗小程序吗？,http://www.chinanews.com/it/2018/03-21/8472441.shtml
每年的两会都堪称记者们的竞技场，他们除了要比拼报道速度，新闻看点外，更要比拼一下各家的“独门利器”。实际上，每年记者们所带来的奇特装备已经成为了两会上的一道别致的风景线。　　过去几年里，自,盘点2018两会记者的霸气装备 最后一个真的亮了,http://www.chinanews.com/it/2018/03-21/8472629.shtml
3月23日电 今天，科技部火炬中心联合中关村管委会、长城企业战略研究所、中关村银行在北京权威发布了《2017年中国独角兽企业榜单及趋势研究报告》和《2017年中关村独角兽企业发展报告》，这是中国,科技部独角兽榜单发布 资深独角兽旷视科技上榜,http://www.chinanews.com/it/2018/03-23/8474753.shtml
日前，百度与中国长城在京签订战略合作协议，宣布将百度人工智能与大数据技术、长城自主可控智能软硬件平台无缝融合，打造国内首家自主可控人工智能平台，并采用新一代的人工智能和大数据技术，为新一代智慧城市,自主可控人工智能平台：提供数字城市解决方案,http://www.chinanews.com/it/2018/03-20/8472036.shtml
如何权衡经济效益与社会效益，游戏厂家亟待面对；而游戏业务模式，也需有关部门严格明确。　　据媒体3月21日报道，腾讯发布了2017年四季度及全年财报。2017年第四季度，腾讯总收入为人民币663.,腾讯网游收入243亿：企业盈利莫忘社会效益,http://www.chinanews.com/it/2018/03-22/8473426.shtml
拥有强劲计算能力的超级计算机(简称：超算)被称为“神算子”、“最强大脑”，它是国家科技发展水平和综合国力的重要标志，是世界各国争夺的一个战略制高点。随着我国超算领域的发展与成熟，全国已成立了,“天河二号”完成升级 “最强大脑”藏在你身边,http://www.chinanews.com/it/2018/03-19/8470933.shtml
3月19日电 今日，智能手机品牌OPPO在北京举办了主题为“渐变Ÿ见变”的媒体沟通会，正式发布超视野全面屏新品R15以及R15梦镜版。OPPO副总裁吴强在媒体沟通会上发表了主题演讲，阐述对当下手,OPPO发布春季新品R15 将于4月1日正式发售,http://www.chinanews.com/it/2018/03-19/8471224.shtml
自富士康开启了此轮A股独角兽上市风潮后，资本市场对独角兽企业的关注与日俱增。　　众多独角兽企业也在磨拳擦掌，BATJ等已经海外上市的企业也表态愿意回归A股，乃至过去一直豪言“不差钱不上市”,华为否认参与A股传闻 仍坚守不上市理念,http://www.chinanews.com/it/2018/03-22/8473760.shtml
3月20日电  19日，vivo智能手机在浙江乌镇发布了vivo X21屏幕指纹手机和vivo X21两款产品。新机搭载超高屏占比全面屏和屏幕指纹技术(vivo X21屏幕指纹版)，不仅呈现屏幕,携Jovi AI助理全新登场 vivo X21全面屏手机正式发布,http://www.chinanews.com/it/2018/03-20/8471626.shtml
3月20日电  3月19日，百度2018春季实习生招聘小组走进香港中文大学，与200多名同学进行面对面交流，标志着百度2018春季实习生招聘系列宣讲活动正式开启。活动首站设立在以科技与创新为优势,百度2018春季实习生招聘团现身香港中文大学呼唤AI新秀,http://www.chinanews.com/it/2018/03-20/8471855.shtml
华为、小米、OPPO、vivo等十大手机厂商近日共同发布了“快应用”标准，并宣布共建快应用平台。据介绍，“快应用”具有“免安装、免存储、一键直达、更新直接推送”四大体验优势，将使用户通过手机更容易,对标微信小程序，移动入口争夺战开打,http://www.chinanews.com/it/2018/03-22/8473794.shtml
天津3月18日电 (记者 张道正)天津达人电竞战略合作签约仪式暨中国青年电子竞技大赛(津冀赛区)发布会18日在津举行。中国瓷房子、天津市侨界海外归国青年联谊会、9号网咖、百脑汇等竞赛合作方代表应,中国青年电子竞技大赛天津站正式启动,http://www.chinanews.com/it/2018/03-18/8470445.shtml
□本报记者 陈晓刚　　据媒体19日报道，苹果公司将首次自主设计并生产MicroLED显示屏，目前已利用加州总部附近的秘密工厂生产少量屏幕用于测试。MicroLED使用的材料不同于当前的OLED屏,苹果将自主设计生产MicroLED显示屏 加大自主研发力度,http://www.chinanews.com/it/2018/03-20/8471966.shtml
近日，据披露证监会将为生物科技、云计算、人工智能、高端制造等四类独角兽IPO开“绿色通道”，即报即审，放宽盈利要求。随着监管层不断释放利好信号，国内更多细分领域的“领头羊”们迎来新机遇。　　下一,政策为独角兽打开绿色通道 网络安全是否站上了风口,http://www.chinanews.com/it/2018/03-20/8471660.shtml
或许全世界都没想到，是中国AI公司云从科技，后来居上成为首个落地AI芯片应用场景并真正将AI技术引入硬件终端的AI“独角兽”……　　我国是摄像机需求大国，对于安全与便捷的需求让摄像机被使用在各个,独角兽企业发布AI摄像机 可深度学习高效完成任务,http://www.chinanews.com/it/2018/03-20/8472031.shtml
如果把对人工智能的态度分为乐观派和忧虑派，近日去世的著名理论物理学家霍金一定属于后者。最近几年，他频频提醒人们注意人工智能的威胁，批评人工智能的无节制发展。　　九三学社中央科技委委员张妍也深以为,有了安全边界 人工智能才能有序发展,http://www.chinanews.com/it/2018/03-20/8471601.shtml
羊城晚报讯 记者赵燕华报道：3月16日，由越秀集团和中科智谷联合主办的“‘粤港澳大湾区人工智能产业建设’座谈会暨中科智谷与越秀地产战略合作签约仪式”在广州国际金融中心举行。　　这个由国内“最强大,广州将打造四个千亿级规模人工智能产业聚集区,http://www.chinanews.com/it/2018/03-20/8472033.shtml
羊城晚报讯 记者马化展报道：滴滴要做外卖，美团要搞打车。近日，滴滴拟融资100 亿元的消息引发外界关注，有分析认为，这笔融资或将用于滴滴最新进入的外卖行业，尽管这一说法随后遭到否认，但滴滴大,滴滴做外卖美团玩打车 互联网巨头互入对方城池,http://www.chinanews.com/it/2018/03-20/8472035.shtml
新华社北京3月15日电(记者徐海涛朱涵)你是否常因手机屏幕上的“加载中”而着急？你是否常为找不到wifi信号而烦恼？在即将到来的5G时代，这些问题都可能成为历史。多位正在参加全国两会的代表、委员表,5G“超级网速”：或让“加载中”成为历史,http://www.chinanews.com/it/2018/03-15/8468254.shtml
北京3月20日电 (记者 张素)全球知名企业戴尔20日在北京推出一项面向全球消费者的支持服务计划。这项计划把人工智能技术和智能化应用带入服务体系，被命名为“先智服务”(Premium Suppo,戴尔面向全球推出“先智服务”  把人工智能带入个人电脑,http://www.chinanews.com/it/2018/03-20/8472161.shtml
今年年初，一系列短视频App迅速走红。在社交网站上发布自己拍摄的短视频，成为不少年轻人的“新潮流”。上周，中国青年报社社会调查中心联合问卷网，对2009名受访者进行的一项调查显示，49.1%的受访,调查：近半数受访者每天浏览短视频半小时以上,http://www.chinanews.com/it/2018/03-15/8468149.shtml
广州日报讯 （全媒体记者王纳）软件的捆绑式安装，一直让消费者烦不胜烦，当你安装输入法时被捆绑安装了个浏览器，当你安装安全软件时有被捆绑安装了手机助手……针对消费者的这件“闹心事”，深圳市消费者委员,互联网软件捆绑安装花式多 对“软件捆绑”说不,http://www.chinanews.com/it/2018/03-16/8469152.shtml
北京3月16日电 腾讯公益平台今日再次升级“透明组件”，上线“冷静器”功能，引导用户捐助前能多想一秒钟。即用户在捐助前，将直观查看项目信息汇总，确认知情后，才可继续捐助。　　近年来，中国公益借,你曾冲动性捐款？ 腾讯公益要确认知情项目才可捐助了,http://www.chinanews.com/it/2018/03-16/8469540.shtml
依靠并购壮大起来的芯片巨头博通终究还是放弃了对高通的收购计划。　　据彭博社3月14日报道，博通官方发布声明，正式宣布放弃对高通的并购，并称其仍会将总部从新加坡搬往美国。　　博通的声明是对,博通正式宣布弃购高通：千亿美元强娶为何落空,http://www.chinanews.com/it/2018/03-15/8468158.shtml
客户通过手机VR技术直观了解楼宇的内外详情。 王 津 寇 益摄　　如果想在河北区寻找楼宇载体投资兴业，不用再四处奔波收集材料，在手机上动动手指就可轻松全面掌握该区楼宇环境等具体信息。从河北区获悉，,天津首个楼宇经济地理信息系统上线,http://www.chinanews.com/it/2018/03-15/8468605.shtml
3月21日电   20日，联想在北京举行联想S5智能手机新品发布会，售价在699-1499元区间。联想S5的发布也宣告了其重新杀回国内手机市场并重启双品牌的战略布局。　　发布会上，联想集团副总,AI和区块链加持 千元机联想新机S5发布,http://www.chinanews.com/it/2018/03-21/8472627.shtml
3月20日电  继去年三星中国开发者大会成功举办后，2018三星中国开发者沙龙将于本月26日、28日、30日，在北京、广州、上海三地陆续展开。据悉，沙龙将以“集智创新 共赢未来”为主题，邀请众多,集智创新共赢未来 2018三星中国开发者沙龙即将到来,http://www.chinanews.com/it/2018/03-20/8471860.shtml
3月21日电 3月8日的科技圈惊喜不断，先有三星北京时间凌晨在纽约发布2018电视新品阵容，后有一年一度的科技盛会——AWE惊艳开幕。虽远隔万里，拥有13个小时的时差，但两地奏响的都是“未来黑科,三星在美发布新品电视为AWE盛宴“加餐”,http://www.chinanews.com/business/2018/03-21/8472816.shtml
浪潮推出最新基于OCP Project Olympus 规范的4路服务器NF8380M5，专为CSP用户和超大规模数据中心设计。该产品是符合Olympus规范的第一款四路服务器，有效丰富了Ol,走向标准化 符合Olympus规范四路服务器推出,http://www.chinanews.com/it/2018/03-21/8472892.shtml
3月21日电 20日，小米、中兴、华为、金立、联想、魅族、努比亚、OPPO、vivo、一加十家手机厂商在北京联合召开快应用标准启动发布会，手机厂商与中国信息通信研究院、电信终端产业协会、中国软件,十大中国手机厂商共同发布快应用标准,http://www.chinanews.com/it/2018/03-21/8472715.shtml
3月20日，北京，华为等10家手机厂商与中国信息通信研究院、电信终端产业协会以及中国软件行业协会共同启动了快应用标准和即时应用生态发展联盟，共同探讨快应用生态和未来。　　快应用标准组织由华为联合,手机厂商联合发布快应用标准　探讨快应用生态,http://www.chinanews.com/it/2018/03-21/8472900.shtml
两天前，以“拉人头返利”为营销手段的“新世相营销课”销售链接在很多人的朋友圈被大量转发并刷屏，没曾想，仅仅火了半天时间，就被微信团队封号，并引发舆论热议。　　“新世相”，就是那个曾策划逃离北上,“新世相”被封号 折射知识付费市场浮躁风行,http://www.chinanews.com/it/2018/03-21/8472910.shtml
随着物联网、云计算、大数据等产业快速兴起，数据中心行业开始在全球蓬勃发展。作为海量数据的载体，IDC即互联网数据中心行业也进入了飞速发展的新阶段。但与此同时，IDC安全问题也日益凸显。近日，基于百,IDC DDoS攻击报告：单个IP最多被攻击数千次,http://www.chinanews.com/it/2018/03-22/8473821.shtml
3月21日电  3月7日，三星在新品纽约First Look活动上揭开了其搭载全球首创无镉量子点技术QLED TV的面纱。三星2018 QLED TV新品拥有全新升级的画质、外观设计、连接性能和,一图揭秘三星2018年QLED TV新品亮点,http://www.chinanews.com/it/2018/03-21/8472905.shtml
北京3月23日电 (程春雨)百度知道23日发布合伙人计划，百度副总裁吴海锋表示，百度知道合伙人计划与熊掌号正在逐步打通。预计在不久以后，用户在百度知道搜索问题看到的已经合作企业与机构的优质内容就,吴海锋：百度知道合伙人计划与熊掌号正在逐步打通,http://www.chinanews.com/it/2018/03-23/8474756.shtml
北京3月21日电(记者 邱宇) 百度副总裁、百度云总经理尹世明21日在北京举行的一场活动中谈及人工智能与智慧农业，他认为“数据本身就是一种肥料”，可以帮助农民更精准地耕作，提高产量。　　21日,百度副总裁尹世明谈智慧农业：数据就是一种“肥料”,http://www.chinanews.com/it/2018/03-21/8473142.shtml
北京3月24日电 (程春雨)“今年除了在国内完成2期招募以外，万达加速器还将在5月下旬赴美-硅谷举办全球招募会。”万达集团副总裁兼信息管理中心总经理朱战备23日在万达创新加速器第1期Demo-D,探索“新消费”模式 万达创新加速器将5月全球招募,http://www.chinanews.com/it/2018/03-24/8474986.shtml
3月14日电 日前， OPPO官方微博宣布，OPPO R15将配备6GB 运存+128GB内存组合，显示出强悍的“硬实力”。无论是运行APP，还是拍照、看电影、听音乐，OPPO R15都将为用户,大内存成主流需求 OPPO R15将标配6G+128G内存组合,http://www.chinanews.com/it/2018/03-14/8467370.shtml
近日，教育部最新印发的《教育部2018年工作要点》提出了大力促进教育公平，推动城乡义务教育一体化发展，促进区域教育协调发展等指示，并正式启动了教育信息化2.0行动计划，力争实现从教育专用资源向大教,教育信息化2.0：人工智能和学习场景深度融合,http://www.chinanews.com/it/2018/03-08/8462872.shtml
3月14日电  随着互联网的迅猛发展，网络在给人们的生活带来便利的同时，爆炸的信息量也给信息安全治理带来难题。近日，两会和315的举办，让网络安全话题再度成为焦点。　　PC和移动互联网时代有具,百度AI打假：年清理有害信息451亿,http://www.chinanews.com/it/2018/03-14/8467424.shtml
3月8日电 7日，跨境电子商务商品质量安全风险国家监测中心(以下简称“国家监测中心”)与美图公司联合召开质量共治新闻发布会，并在国家监测中心指挥大厅现场签署了质量共治合作备忘录。杭州综试办副主任,美图美妆与国家监测中心达成跨境电商共治合作,http://www.chinanews.com/business/2018/03-08/8462917.shtml
3月8日电  3月7日，三星电子在位于纽约曼哈顿的美国证券交易所举办新品First Look活动。作为连续13年引领全球电视行业的品牌，三星在此活动上推出了2018年QLED TV和影音系列的旗,三星2018年QLED TV新品在纽约首次亮相,http://www.chinanews.com/it/2018/03-08/8462855.shtml
3月14日电  14日，国家工商总局在北京召开新闻发布会，宣布全国12315互联网平台二期将在3月15日正式上线。据介绍，这次12315平台升级，引入了阿里巴巴、高德地图等5家科技企业的技术，消,12315平台升级 消费者用支付宝就能完成一键投诉,http://www.chinanews.com/it/2018/03-14/8467601.shtml
3月8日电 7日，经司法部门审批，一点资讯、京东、360、搜狗、58同城等8家北京属地重点网站人民调解委员会正式成立。　　据悉，此次加盟的8家网站经过了网信办的严格筛选，不仅业务范围覆盖网络购,一点资讯等8家网站人民调解委员会成立 共推互联网有序发展,http://www.chinanews.com/it/2018/03-08/8462648.shtml
3月8日电 8日，斗鱼直播创始人兼CEO陈少杰透露，获得腾讯40亿元人民币独投。据悉，这是斗鱼直播从成立至今完成的第5轮融资。　　回顾斗鱼的融资历程，2014年，斗鱼直播获得红杉资本2000万,获腾讯40亿元人民币独投 斗鱼完成E轮融资,http://www.chinanews.com/it/2018/03-08/8462894.shtml
3月21日电 金山软件21日晚间发布2017年财报显示，金山软件2017年全年营收达51.81亿元，同比增长35%。金山云全年营收为13.33亿元，同比增长81%，高于全球知名咨询机构IDC披露,金山软件去年营收52亿 金山云增81%占比持续提升,http://www.chinanews.com/it/2018/03-21/8473025.shtml
3月9日电 春节期间，一款智能作诗拜年H5在亲朋好友间大规模地传播开来。产品上线6天的点击量就超过了1100万。这是百分点联合人民日报等机构推出的智能作诗送祝福应用——“AI李白”。　　当古典,百分点NLP技术支撑 “AI李白”智能作诗送祝福H5春节受追捧,http://www.chinanews.com/it/2018/03-09/8463745.shtml
3月7日，百度宣布与海尔在智慧家庭的连接、理解、唤醒三个层面达成战略合作，双方将运用ABC(AI人工智能，Big Data大数据，Cloud Computing云计算)＋IoT等新技术，推动智能生,AI与IoT结合在改变消费体验方面有巨大机会,http://www.chinanews.com/it/2018/03-09/8463842.shtml
□本报记者 倪伟　　日前，摩根大通分析师在研究报告中，将上半年iPhone X产量预期大幅下调。根据摩根大通此前的报告，今年1月到3月，苹果iPhone X十周年纪念版产量已经被下调至1500万,摩根大通下调iPhone X产量预期,http://www.chinanews.com/it/2018/03-05/8460154.shtml
3月5日电 近日，国内大数据和AI平台供应商星环科技与新加坡全国人工智能核心(AISG)签署战略合作协议，作为AISG的落地单位，新加坡国立大学(NUS)与星环科技牵手成功，围绕新加坡全国人工智,AI领域深度合作 星环科技与新加坡国立大学成功牵手,http://www.chinanews.com/it/2018/03-05/8460164.shtml
IP是互联网协议，用以规范互联网中分组信息的交换和选路。目前全球基于IPv4的约四十三亿个地址已基本分配殆尽。　　中国互联网络信息中心(CNNIC)近日发布的《2017 IPv6地址资源分配及应,IPv6：让网址多到你无法想象,http://www.chinanews.com/it/2018/03-05/8459833.shtml
又是一年春光好，人们的目光聚焦到2018年两会。据媒体统计，此前公布的新一届全国代表委员名单中，至少有9名互联网领域的“大咖”。其中，第十三届全国政协委员李彦宏准备的4项提案中就有两项涉及人工智能,人工智能：这个春天最亮的科技之光,http://www.chinanews.com/it/2018/03-05/8459808.shtml
如今，“智能+”社会已步步临近，社会各界也正积极勾勒未来社会图景。国外人工智能巨头动作不断，在基础技术、应用领域方面都有诸多突破，可以总结为三点：基础研究能力强、跨界创新密集、人才红利持续发挥。,人工智能产业将寻求三方面突破,http://www.chinanews.com/it/2018/03-05/8460233.shtml
本报记者 王延斌　　戴上手环，贴上贴片，绑上袖带，架上眼镜，在智能可穿戴设备的帮助下，老人不出家门便可得到体重、血压、血糖、心率、睡眠等各项生理指标，即时的数据分析还可通过云服务迅速反馈给家属或,孙丕恕：老有所养，需要大数据帮帮忙,http://www.chinanews.com/it/2018/03-05/8459847.shtml
